AUTHOR,HOMONYMOUS,OPENALEX_AUTHOR_NAME,AUTHOR_ID,WORKS_API_URL
Ethan Amidon,0,Ethan Amidon,https://openalex.org/A5011459244,https://api.openalex.org/works?filter=author.id:A5011459244
James Algina,0,James Algina,https://openalex.org/A5046390690,https://api.openalex.org/works?filter=author.id:A5046390690
Daniel Polsky,0,Daniel Polsky,https://openalex.org/A5072796055,https://api.openalex.org/works?filter=author.id:A5072796055
Benjamin D. Sommers,0,Benjamin D. Sommers,https://openalex.org/A5054332711,https://api.openalex.org/works?filter=author.id:A5054332711
Anders Knutsson,0,Anders Knutsson,https://openalex.org/A5047353632,https://api.openalex.org/works?filter=author.id:A5047353632
Adrienne Freng,0,Adrienne Freng,https://openalex.org/A5003261581,https://api.openalex.org/works?filter=author.id:A5003261581
Thomas J. Schofield,0,Thomas J. Schofield,https://openalex.org/A5004983751,https://api.openalex.org/works?filter=author.id:A5004983751
Margaret T. Hicken,0,Margaret T. Hicken,https://openalex.org/A5090158269,https://api.openalex.org/works?filter=author.id:A5090158269
Yongbeom Hur,0,Yongbeom Hur,https://openalex.org/A5087052911,https://api.openalex.org/works?filter=author.id:A5087052911
Micaela H. Coady,0,Micaela H. Coady,https://openalex.org/A5024645997,https://api.openalex.org/works?filter=author.id:A5024645997
Stefanie A. Lindquist,0,Stefanie A. Lindquist,https://openalex.org/A5008497739,https://api.openalex.org/works?filter=author.id:A5008497739
Todd B. Seto,0,Todd B. Seto,https://openalex.org/A5025198443,https://api.openalex.org/works?filter=author.id:A5025198443
Barbara Wejnert,0,Barbara Wejnert,https://openalex.org/A5037398543,https://api.openalex.org/works?filter=author.id:A5037398543
Georgios Tsakos,0,Georgios Tsakos,https://openalex.org/A5062907308,https://api.openalex.org/works?filter=author.id:A5062907308
Richard Layte,0,Richard Layte,https://openalex.org/A5048246911,https://api.openalex.org/works?filter=author.id:A5048246911
Julia Gist,0,Julia Gist,https://openalex.org/A5065357389,https://api.openalex.org/works?filter=author.id:A5065357389
Anne C. Spaulding,0,Anne C. Spaulding,https://openalex.org/A5004834248,https://api.openalex.org/works?filter=author.id:A5004834248
Suzanne M. Dostaler,0,Suzanne M. Dostaler,https://openalex.org/A5017868027,https://api.openalex.org/works?filter=author.id:A5017868027
Mary P. Koss,0,Mary P. Koss,https://openalex.org/A5047435579,https://api.openalex.org/works?filter=author.id:A5047435579
Ashima K. Kant,0,Ashima K. Kant,https://openalex.org/A5021142124,https://api.openalex.org/works?filter=author.id:A5021142124
Alan Getreu,0,Alan Getreu,https://openalex.org/A5046349142,https://api.openalex.org/works?filter=author.id:A5046349142
Robert J. Brychta,0,Robert J. Brychta,https://openalex.org/A5009108506,https://api.openalex.org/works?filter=author.id:A5009108506
Michael Rempel,0,Michael Rempel,https://openalex.org/A5079442043,https://api.openalex.org/works?filter=author.id:A5079442043
Lewis Donohew,0,Lewis Donohew,https://openalex.org/A5073563824,https://api.openalex.org/works?filter=author.id:A5073563824
Carlos Alzola,0,Carlos Alzola,https://openalex.org/A5025038168,https://api.openalex.org/works?filter=author.id:A5025038168
William H. Dow,0,William H. Dow,https://openalex.org/A5028023648,https://api.openalex.org/works?filter=author.id:A5028023648
Amanda Kalaydjian,0,Amanda Kalaydjian,https://openalex.org/A5091282037,https://api.openalex.org/works?filter=author.id:A5091282037
Richard Sutch,0,Richard Sutch,https://openalex.org/A5037767949,https://api.openalex.org/works?filter=author.id:A5037767949
Barbara A. Zsembik,0,Barbara A. Zsembik,https://openalex.org/A5015748017,https://api.openalex.org/works?filter=author.id:A5015748017
David M. Homa,0,David M. Homa,https://openalex.org/A5041548136,https://api.openalex.org/works?filter=author.id:A5041548136
Amelia R. Gavin,0,Amelia R. Gavin,https://openalex.org/A5021357439,https://api.openalex.org/works?filter=author.id:A5021357439
Ankur Sarin,0,Ankur Sarin,https://openalex.org/A5052845236,https://api.openalex.org/works?filter=author.id:A5052845236
Stephen L. DesJardins,0,Stephen L. DesJardins,https://openalex.org/A5072318789,https://api.openalex.org/works?filter=author.id:A5072318789
Celeste K. Carruthers,0,Celeste K. Carruthers,https://openalex.org/A5062413143,https://api.openalex.org/works?filter=author.id:A5062413143
Catherine Buettner,0,Catherine Buettner,https://openalex.org/A5069059875,https://api.openalex.org/works?filter=author.id:A5069059875
Gernot KÃÂÃÂ¶hler,0,Gernot Köhler,https://openalex.org/A5045092077,https://api.openalex.org/works?filter=author.id:A5045092077
Blaire Cholewa,0,Blaire Cholewa,https://openalex.org/A5060065028,https://api.openalex.org/works?filter=author.id:A5060065028
Michael Windle,0,Michael Windle,https://openalex.org/A5032819144,https://api.openalex.org/works?filter=author.id:A5032819144
Miriam R. Raffeld,0,Miriam R. Raffeld,https://openalex.org/A5082420299,https://api.openalex.org/works?filter=author.id:A5082420299
Theodore Eisenberg,0,Theodore Eisenberg,https://openalex.org/A5073462191,https://api.openalex.org/works?filter=author.id:A5073462191
Linda L. Dahlberg,0,Linda L. Dahlberg,https://openalex.org/A5073931701,https://api.openalex.org/works?filter=author.id:A5073931701
Joel S. Fetzer,0,Joel S. Fetzer,https://openalex.org/A5042767782,https://api.openalex.org/works?filter=author.id:A5042767782
Vangie A. Foshee,0,Vangie A. Foshee,https://openalex.org/A5084567374,https://api.openalex.org/works?filter=author.id:A5084567374
Micheal W. Giles,0,Micheal W. Giles,https://openalex.org/A5059117242,https://api.openalex.org/works?filter=author.id:A5059117242
Bruce Kubu,0,Bruce Kubu,https://openalex.org/A5052843529,https://api.openalex.org/works?filter=author.id:A5052843529
Amy Lutz,0,Amy Lutz,https://openalex.org/A5027811604,https://api.openalex.org/works?filter=author.id:A5027811604
Rajendra A. Morey,0,Rajendra A. Morey,https://openalex.org/A5028050184,https://api.openalex.org/works?filter=author.id:A5028050184
Brandon L. Bartels,0,Brandon L. Bartels,https://openalex.org/A5021717214,https://api.openalex.org/works?filter=author.id:A5021717214
Aaron C. Weinschenk,0,Aaron C. Weinschenk,https://openalex.org/A5028490164,https://api.openalex.org/works?filter=author.id:A5028490164
Douglas Coate,0,Douglas Coate,https://openalex.org/A5085457940,https://api.openalex.org/works?filter=author.id:A5085457940
Gordon E. Limb,0,Gordon E. Limb,https://openalex.org/A5026936170,https://api.openalex.org/works?filter=author.id:A5026936170
Peter B. Bach,0,Peter B. Bach,https://openalex.org/A5004599737,https://api.openalex.org/works?filter=author.id:A5004599737
Karen Stockley,0,Karen Stockley,https://openalex.org/A5042416276,https://api.openalex.org/works?filter=author.id:A5042416276
M. Kathryn Jedrziewski,0,M. Kathryn Jedrziewski,https://openalex.org/A5049294588,https://api.openalex.org/works?filter=author.id:A5049294588
Andrew Smolen,0,Andrew Smolen,https://openalex.org/A5085447170,https://api.openalex.org/works?filter=author.id:A5085447170
Amy Claessens,0,Amy Claessens,https://openalex.org/A5010610727,https://api.openalex.org/works?filter=author.id:A5010610727
Roy L. Austin,0,Roy L. Austin,https://openalex.org/A5085818543,https://api.openalex.org/works?filter=author.id:A5085818543
Murray W. Enns,0,Murray W. Enns,https://openalex.org/A5043777943,https://api.openalex.org/works?filter=author.id:A5043777943
Douglas J. Wiebe,0,Douglas J. Wiebe,https://openalex.org/A5010992063,https://api.openalex.org/works?filter=author.id:A5010992063
Timothy Bledsoe,0,Timothy Bledsoe,https://openalex.org/A5053876190,https://api.openalex.org/works?filter=author.id:A5053876190
Angelo Belardi,0,Angelo Belardi,https://openalex.org/A5040576860,https://api.openalex.org/works?filter=author.id:A5040576860
Thomas L. Steinmeier,0,Thomas L. Steinmeier,https://openalex.org/A5035145308,https://api.openalex.org/works?filter=author.id:A5035145308
Margaret M. Weden,0,Margaret M. Weden,https://openalex.org/A5078082720,https://api.openalex.org/works?filter=author.id:A5078082720
N Schapochnik,0,N Schapochnik,https://openalex.org/A5038515244,https://api.openalex.org/works?filter=author.id:A5038515244
Christopher J. Schreck,0,Christopher J. Schreck,https://openalex.org/A5004466746,https://api.openalex.org/works?filter=author.id:A5004466746
Nollaig Bourke,0,Nollaig M. Bourke,https://openalex.org/A5046552199,https://api.openalex.org/works?filter=author.id:A5046552199
John R. Nesselroade,0,John R. Nesselroade,https://openalex.org/A5025348127,https://api.openalex.org/works?filter=author.id:A5025348127
Robert H. Langworthy,0,Robert H. Langworthy,https://openalex.org/A5068493365,https://api.openalex.org/works?filter=author.id:A5068493365
Joseph A. Ferrandino,0,Joseph Ferrandino,https://openalex.org/A5050332699,https://api.openalex.org/works?filter=author.id:A5050332699
Sarah Kuck Jalbert,0,Sarah Kuck Jalbert,https://openalex.org/A5021840304,https://api.openalex.org/works?filter=author.id:A5021840304
Lorna Madurai,0,Lorna Madurai,https://openalex.org/A5074236938,https://api.openalex.org/works?filter=author.id:A5074236938
Andrew Steptoe,0,Andrew Steptoe,https://openalex.org/A5005721369,https://api.openalex.org/works?filter=author.id:A5005721369
Sharon Stein Merkin,0,Sharon Stein Merkin,https://openalex.org/A5084865570,https://api.openalex.org/works?filter=author.id:A5084865570
Courtney A. Polenick,0,Courtney A. Polenick,https://openalex.org/A5042107518,https://api.openalex.org/works?filter=author.id:A5042107518
Orna A. Donoghue,0,Orna A. Donoghue,https://openalex.org/A5077998440,https://api.openalex.org/works?filter=author.id:A5077998440
Kenneth C. Schoendorf,0,Kenneth C. Schoendorf,https://openalex.org/A5025528929,https://api.openalex.org/works?filter=author.id:A5025528929
Carolyn Rebecca Block,0,Carolyn Rebecca Block,https://openalex.org/A5003023725,https://api.openalex.org/works?filter=author.id:A5003023725
Luca Cattelani,0,Luca Cattelani,https://openalex.org/A5084318415,https://api.openalex.org/works?filter=author.id:A5084318415
Stacy Fiebelkorn,0,Stacy Fiebelkorn,https://openalex.org/A5074709409,https://api.openalex.org/works?filter=author.id:A5074709409
Daniel R. Taber,0,Daniel R. Taber,https://openalex.org/A5005384472,https://api.openalex.org/works?filter=author.id:A5005384472
Charles A. Guarnaccia,0,Charles A. Guarnaccia,https://openalex.org/A5044908637,https://api.openalex.org/works?filter=author.id:A5044908637
Erin Ruel,0,Erin Ruel,https://openalex.org/A5040559685,https://api.openalex.org/works?filter=author.id:A5040559685
David M. Blau,0,David M. Blau,https://openalex.org/A5082211434,https://api.openalex.org/works?filter=author.id:A5082211434
Linda Lobao,0,Linda Lobao,https://openalex.org/A5032482800,https://api.openalex.org/works?filter=author.id:A5032482800
Valerie A. Yeager,0,Valerie A. Yeager,https://openalex.org/A5055188423,https://api.openalex.org/works?filter=author.id:A5055188423
Verne R. Bacharach,0,Verne R. Bacharach,https://openalex.org/A5017755471,https://api.openalex.org/works?filter=author.id:A5017755471
Rebecca L. Stotzer,0,Rebecca L. Stotzer,https://openalex.org/A5037703111,https://api.openalex.org/works?filter=author.id:A5037703111
Eileen M. Ahlin,0,Eileen M. Ahlin,https://openalex.org/A5069150183,https://api.openalex.org/works?filter=author.id:A5069150183
Laurie A. Rhodebeck,0,Laurie A. Rhodebeck,https://openalex.org/A5067737943,https://api.openalex.org/works?filter=author.id:A5067737943
Charles E. Phelps,0,Charles E. Phelps,https://openalex.org/A5058503646,https://api.openalex.org/works?filter=author.id:A5058503646
Adam M. Messinger,0,Adam M. Messinger,https://openalex.org/A5039598767,https://api.openalex.org/works?filter=author.id:A5039598767
Aubrey Sheiham,0,Aubrey Sheiham,https://openalex.org/A5012520510,https://api.openalex.org/works?filter=author.id:A5012520510
Terri L. Orbuch,0,Terri L. Orbuch,https://openalex.org/A5090477128,https://api.openalex.org/works?filter=author.id:A5090477128
Ira Sommers,0,Ira Sommers,https://openalex.org/A5077021562,https://api.openalex.org/works?filter=author.id:A5077021562
Jeremy M. Teigen,0,Jeremy M. Teigen,https://openalex.org/A5046215241,https://api.openalex.org/works?filter=author.id:A5046215241
Martin Henman,0,Martin Henman,https://openalex.org/A5035713044,https://api.openalex.org/works?filter=author.id:A5035713044
Julie Gassaway,0,Julie Gassaway,https://openalex.org/A5056799263,https://api.openalex.org/works?filter=author.id:A5056799263
Joseph P. Ferrie,0,Joseph P. Ferrie,https://openalex.org/A5010823007,https://api.openalex.org/works?filter=author.id:A5010823007
Annie Robitaille,0,Annie Robitaille,https://openalex.org/A5036078004,https://api.openalex.org/works?filter=author.id:A5036078004
Maureen Kole,0,Maureen Kole,https://openalex.org/A5021888770,https://api.openalex.org/works?filter=author.id:A5021888770
Marc L. Steinberg,0,Marc L. Steinberg,https://openalex.org/A5010980404,https://api.openalex.org/works?filter=author.id:A5010980404
Shinya Ishii,0,Shinya Ishii,https://openalex.org/A5083982259,https://api.openalex.org/works?filter=author.id:A5083982259
Frederick H. Epstein,0,Frederick H. Epstein,https://openalex.org/A5065140237,https://api.openalex.org/works?filter=author.id:A5065140237
Jacob Mincer,0,Jacob Mincer,https://openalex.org/A5085405001,https://api.openalex.org/works?filter=author.id:A5085405001
Dale P. Sandler,0,Dale P. Sandler,https://openalex.org/A5058634982,https://api.openalex.org/works?filter=author.id:A5058634982
Kenneth Polk,0,Kenneth Polk,https://openalex.org/A5026360273,https://api.openalex.org/works?filter=author.id:A5026360273
Julian Fraillon,0,Julian Fraillon,https://openalex.org/A5056330761,https://api.openalex.org/works?filter=author.id:A5056330761
P.K. Mansfield,0,Phyllis Kernoff Mansfield,https://openalex.org/A5034747088,https://api.openalex.org/works?filter=author.id:A5034747088
Jessica L. Mackelprang,0,Jessica L. Mackelprang,https://openalex.org/A5087678011,https://api.openalex.org/works?filter=author.id:A5087678011
Anne M. Shattuck,0,Anne M. Shattuck,https://openalex.org/A5072334440,https://api.openalex.org/works?filter=author.id:A5072334440
Benjamin Oosterhoff,0,Benjamin Oosterhoff,https://openalex.org/A5065538268,https://api.openalex.org/works?filter=author.id:A5065538268
Deborah D. Kloska,0,Deborah D. Kloska,https://openalex.org/A5056921973,https://api.openalex.org/works?filter=author.id:A5056921973
Jose R. Pio,0,Jose R. Pio,https://openalex.org/A5085166341,https://api.openalex.org/works?filter=author.id:A5085166341
Darcy McMullin,0,Darcy McMullin,https://openalex.org/A5062753490,https://api.openalex.org/works?filter=author.id:A5062753490
Bryan Kestenbaum,0,Bryan Kestenbaum,https://openalex.org/A5030943960,https://api.openalex.org/works?filter=author.id:A5030943960
Mary Elizabeth Bowen,0,Mary Elizabeth Bowen,https://openalex.org/A5072266451,https://api.openalex.org/works?filter=author.id:A5072266451
Elizabeth Tildesley,0,Elizabeth Tildesley,https://openalex.org/A5053683076,https://api.openalex.org/works?filter=author.id:A5053683076
Ty S. Schepis,0,Ty S. Schepis,https://openalex.org/A5062179727,https://api.openalex.org/works?filter=author.id:A5062179727
William J. Sabol,0,William J. Sabol,https://openalex.org/A5064563020,https://api.openalex.org/works?filter=author.id:A5064563020
Dominique Brossard,0,Dominique Brossard,https://openalex.org/A5026111773,https://api.openalex.org/works?filter=author.id:A5026111773
Sharon Sassler,0,Sharon Sassler,https://openalex.org/A5013574177,https://api.openalex.org/works?filter=author.id:A5013574177
Ian McAllister,0,Ian McAllister,https://openalex.org/A5065707858,https://api.openalex.org/works?filter=author.id:A5065707858
Amnon Sonnenberg,0,Amnon Sonnenberg,https://openalex.org/A5017809635,https://api.openalex.org/works?filter=author.id:A5017809635
Jane H. Leuthold,0,Jane H. Leuthold,https://openalex.org/A5066832916,https://api.openalex.org/works?filter=author.id:A5066832916
Rebecca Wickes,0,Rebecca Wickes,https://openalex.org/A5041903008,https://api.openalex.org/works?filter=author.id:A5041903008
